feature|observation|otype|sindiv
8575524f-2ee7-4988-b75d-6bc749e226e4|centaur|101a0b9d-2623-428b-0073-7f8347cfc3fa|nan
8575524f-2ee7-4988-b75d-6bc749e226e4|Löwenstein Die Ernährung Achills|Statement|079664cc-61d1-4579-874a-cd342bac333c
8575524f-2ee7-4988-b75d-6bc749e226e4|Chiron|101a0b9d-2623-428b-0075-7f8347cfc3fa|nan
8575524f-2ee7-4988-b75d-6bc749e226e4|hare|101a0b9d-2623-428b-0026-7f8347cfc3fa|nan
85a32006-37f7-4be7-81d6-d83a57957e42|Armstrong 6.22|Statement|dc020ff1-41a7-4a57-aef7-3cb567042b76
85a32006-37f7-4be7-81d6-d83a57957e42|lion|101a0b9d-2623-428b-0031-7f8347cfc3fa|nan
85f18431-deb5-4ecd-b8ab-02f672b20f57|fox|101a0b9d-2623-428b-0023-7f8347cfc3fa|nan
8609681f-a34e-4645-9f0c-f9248f2cfa26|Armstrong 8.223A|Statement|f446741c-b5c0-43e5-bd88-9cfe5becf140
8609681f-a34e-4645-9f0c-f9248f2cfa26|Christ|101a0b9d-2623-428b-0120-7f8347cfc3fa|nan
8609681f-a34e-4645-9f0c-f9248f2cfa26|tunic|101a0b9d-2623-428b-0223-7f8347cfc3fa|nan
8609681f-a34e-4645-9f0c-f9248f2cfa26|man|101a0b9d-2623-428b-0003-7f8347cfc3fa|nan
8609681f-a34e-4645-9f0c-f9248f2cfa26|short belted tunic|101a0b9d-2623-428b-0219-7f8347cfc3fa|nan
8609681f-a34e-4645-9f0c-f9248f2cfa26|Löwenstein Heilung der Blutflüssigen A|Statement|fdf39293-717a-4552-93e3-ddfc0c46e90a
861da5f2-0daa-4d6a-96c8-b004b96e9e1c|basket of grapes|0cad33db-a4f2-4b05-b758-b523ef45ec76|nan
861da5f2-0daa-4d6a-96c8-b004b96e9e1c|basket|101a0b9d-2623-428b-0149-7f8347cfc3fa|nan
861da5f2-0daa-4d6a-96c8-b004b96e9e1c|Armstrong 1.27|Statement|495e6910-1831-4947-bdba-c8ac2f0c39e7
865b8fa3-bbe8-4af2-86c8-b784d9929298|Löwenstein Hochzeit der Thetis|Statement|74a3e848-7552-498c-bf65-8cf230598054
865b8fa3-bbe8-4af2-86c8-b784d9929298|Armstrong 9.3A-D|Statement|d88d0b2a-7a69-4e0b-9326-5d7744cb58fd
865b8fa3-bbe8-4af2-86c8-b784d9929298|woman|101a0b9d-2623-428b-0004-7f8347cfc3fa|nan
866d5b0f-4a01-4457-aea3-b8f0f28eefdf|grapevine|101a0b9d-2623-428b-0071-7f8347cfc3fa|nan
86b6c44e-bfdf-43ba-82c7-d7331163218d|Atlante 32|Statement|9427cde3-2334-40c2-9a24-da6b1ec29d69
86b6c44e-bfdf-43ba-82c7-d7331163218d|wreath|c56a2f63-a6ad-4ce0-a4de-5d996f3d63b7|nan
86b6c44e-bfdf-43ba-82c7-d7331163218d|Armstrong 1.72|Statement|927c71a5-1caf-496e-8ebc-824c574176a0
86c1d22d-4b81-466a-af62-f395ea8875d5|Armstrong 7.28|Statement|ba4cb6f1-57d0-46ba-9128-6d32354e94eb
86c1d22d-4b81-466a-af62-f395ea8875d5|boar|101a0b9d-2623-428b-0012-7f8347cfc3fa|nan
86c1d22d-4b81-466a-af62-f395ea8875d5|man|101a0b9d-2623-428b-0003-7f8347cfc3fa|nan
86c1d22d-4b81-466a-af62-f395ea8875d5|hunter|101a0b9d-2623-428b-0141-7f8347cfc3fa|nan
870df745-ead4-4556-b771-a2d2b08dcd20|men|101a0b9d-2623-428b-0003-7f8347cfc3fa|nan
870df745-ead4-4556-b771-a2d2b08dcd20|tunic|101a0b9d-2623-428b-0223-7f8347cfc3fa|nan
870df745-ead4-4556-b771-a2d2b08dcd20|phrygian cap|101a0b9d-2623-428b-0218-7f8347cfc3fa|nan
870df745-ead4-4556-b771-a2d2b08dcd20|long-sleeved short belted tunic|99c93190-8634-45d5-b588-02e73e7e2c2c|nan
87182ac2-093f-4fcf-924c-f55abb312e0c|Armstrong 1.89|Statement|6d8a3d1b-f6b1-4209-be69-89ecc1d2605f
87182ac2-093f-4fcf-924c-f55abb312e0c|tabula ansata|101a0b9d-2623-428b-0161-7f8347cfc3fa|nan
871cc50c-6675-43ca-b665-80fdd4c292f8|amphora|101a0b9d-2623-428b-0175-7f8347cfc3fa|nan
871cc50c-6675-43ca-b665-80fdd4c292f8|medallion|101a0b9d-2623-428b-0246-7f8347cfc3fa|nan
8733319f-7853-4c4f-9f8b-4cb5f3c2ff45|zigzag|5d112c71-ffe9-4092-a19d-64c16e6c1a46|nan
8733319f-7853-4c4f-9f8b-4cb5f3c2ff45|triangles|101a0b9d-2623-428b-0253-7f8347cfc3fa|nan
8733319f-7853-4c4f-9f8b-4cb5f3c2ff45|circle|101a0b9d-2623-428b-0235-7f8347cfc3fa|nan
8733319f-7853-4c4f-9f8b-4cb5f3c2ff45|strokes|c10229ef-a21b-4a53-acbe-29524904c63e|nan
87718b35-02b7-4230-81b8-6efa25d44828|Löwenstein männl. Gewandfigur II a|Statement|b1520383-5784-4e75-97c4-aecf5ef97362
87718b35-02b7-4230-81b8-6efa25d44828|tunic|101a0b9d-2623-428b-0223-7f8347cfc3fa|nan
87718b35-02b7-4230-81b8-6efa25d44828|short belted tunic|101a0b9d-2623-428b-0219-7f8347cfc3fa|nan
87718b35-02b7-4230-81b8-6efa25d44828|Armstrong 8.208|Statement|698a4c71-78ef-400b-8974-1c089da76715
87718b35-02b7-4230-81b8-6efa25d44828|man|101a0b9d-2623-428b-0003-7f8347cfc3fa|nan
87718b35-02b7-4230-81b8-6efa25d44828|Isaac|101a0b9d-2623-428b-0125-7f8347cfc3fa|nan
87912f3a-84f9-40fb-a5ac-2b521ca2a9ab|medallion|101a0b9d-2623-428b-0246-7f8347cfc3fa|nan
87912f3a-84f9-40fb-a5ac-2b521ca2a9ab|bird|101a0b9d-2623-428b-0011-7f8347cfc3fa|nan
88995830-a308-454d-9926-ecb00a9e603a|blossom|a7b2c650-5e05-41ef-bb97-b3c9c26ccb16|nan
88acb055-8d34-4d66-9a19-e6f1d1bd7438|antelope|101a0b9d-2623-428b-0008-7f8347cfc3fa|nan
88acb055-8d34-4d66-9a19-e6f1d1bd7438|Armstrong 6.118|Statement|25f67cfc-2709-4a47-9e31-1a3fa7e0fbd0
88c3b197-128f-483b-9547-35639d26dcf2|fish|101a0b9d-2623-428b-0022-7f8347cfc3fa|nan
88e10f7e-9e6a-4885-916b-95d12530ffbb|Armstrong 9.3A-D|Statement|d88d0b2a-7a69-4e0b-9326-5d7744cb58fd
88e10f7e-9e6a-4885-916b-95d12530ffbb|Löwenstein Hochzeit der Thetis|Statement|74a3e848-7552-498c-bf65-8cf230598054
88e10f7e-9e6a-4885-916b-95d12530ffbb|human torso|101a0b9d-2623-428b-0257-7f8347cfc3fa|nan
88e3db73-a2b2-448a-9ba0-f0f14ba970fb|fish|101a0b9d-2623-428b-0022-7f8347cfc3fa|nan
88e5a3c3-9e0e-411c-a63b-fa7eceff1383|ship|101a0b9d-2623-428b-0158-7f8347cfc3fa|nan
88e5a3c3-9e0e-411c-a63b-fa7eceff1383|lion|101a0b9d-2623-428b-0031-7f8347cfc3fa|nan
88e5a3c3-9e0e-411c-a63b-fa7eceff1383|horse|101a0b9d-2623-428b-0027-7f8347cfc3fa|nan
88e5a3c3-9e0e-411c-a63b-fa7eceff1383|bull|101a0b9d-2623-428b-0014-7f8347cfc3fa|nan
88e8802e-b97e-4146-a56a-5b6bab34c7f9|concentric circle|101a0b9d-2623-428b-0238-7f8347cfc3fa|nan
88e8802e-b97e-4146-a56a-5b6bab34c7f9|square|101a0b9d-2623-428b-0251-7f8347cfc3fa|nan
89859964-7c5d-40ae-887b-9bb4b66f0c3f|Armstrong 8.21|Statement|21d603b5-50bc-4b37-bd0f-493c433190a5
89859964-7c5d-40ae-887b-9bb4b66f0c3f|dolphin|101a0b9d-2623-428b-0020-7f8347cfc3fa|nan
89859964-7c5d-40ae-887b-9bb4b66f0c3f|dolphin with erot|101a0b9d-2623-428b-0111-7f8347cfc3fa|nan
8988dcc1-c461-4b9c-80c4-abd7e36d6718|blossom|101a0b9d-2623-428b-0232-7f8347cfc3fa|nan
8988dcc1-c461-4b9c-80c4-abd7e36d6718|medallion|101a0b9d-2623-428b-0246-7f8347cfc3fa|nan
8a20a277-078d-4cec-ab95-dc5e95229a34|petal|101a0b9d-2623-428b-0066-7f8347cfc3fa|nan
8a44d553-a70f-46e0-84ec-faae1e1806c4|strokes|c10229ef-a21b-4a53-acbe-29524904c63e|nan
8a4d4ed5-9745-4275-9e3a-f0ec3b193b3e|blossom|a7b2c650-5e05-41ef-bb97-b3c9c26ccb16|nan
8a9e2089-94a9-46e5-bd19-66b13072ad17|circles|101a0b9d-2623-428b-0254-7f8347cfc3fa|nan
8a9e2089-94a9-46e5-bd19-66b13072ad17|Hayes|Statement|nan
8afdd750-ab71-449c-8e2b-873555ef1c91|hare|101a0b9d-2623-428b-0026-7f8347cfc3fa|nan
8b1781a1-2abb-4165-b855-097c504eed92|Armstrong 2.40|Statement|cc1df05c-290f-4b47-ab27-57d3b1d1b398
8b1781a1-2abb-4165-b855-097c504eed92|column|101a0b9d-2623-428b-0187-7f8347cfc3fa|nan
8b6041e1-4bfa-440f-b106-3e7c42f319d6|short belted tunic|101a0b9d-2623-428b-0219-7f8347cfc3fa|nan
8b6041e1-4bfa-440f-b106-3e7c42f319d6|man|101a0b9d-2623-428b-0003-7f8347cfc3fa|nan
8b6041e1-4bfa-440f-b106-3e7c42f319d6|Christ|101a0b9d-2623-428b-0120-7f8347cfc3fa|nan
8b6041e1-4bfa-440f-b106-3e7c42f319d6|tunic|101a0b9d-2623-428b-0223-7f8347cfc3fa|nan
8b6041e1-4bfa-440f-b106-3e7c42f319d6|Armstrong 8.225|Statement|4758d525-5fc7-4c18-881b-5273391b8f57
8b61150c-dc54-4aad-90d1-c8dc4ed27d2c|Armstrong 8.203|Statement|33674de9-5ee8-4473-89c6-287893997dff
8b61150c-dc54-4aad-90d1-c8dc4ed27d2c|Adam|101a0b9d-2623-428b-0119-7f8347cfc3fa|nan
8b61150c-dc54-4aad-90d1-c8dc4ed27d2c|man|101a0b9d-2623-428b-0003-7f8347cfc3fa|nan
8b626554-030f-46b2-a326-74fb00c7354a|lion|101a0b9d-2623-428b-0031-7f8347cfc3fa|nan
8b626554-030f-46b2-a326-74fb00c7354a|Armstrong 6.27|Statement|3f855e89-b843-4a8e-a7dd-94738b12c05a
8b80e358-4f31-44cb-8a36-2d93bbe43f86|woman|101a0b9d-2623-428b-0004-7f8347cfc3fa|nan
8b80e358-4f31-44cb-8a36-2d93bbe43f86|martyr|101a0b9d-2623-428b-0129-7f8347cfc3fa|nan
8b80e358-4f31-44cb-8a36-2d93bbe43f86|stake|101a0b9d-2623-428b-0193-7f8347cfc3fa|nan
8b838f54-a0d5-4c18-b5cd-2326d763079c|medallion|101a0b9d-2623-428b-0246-7f8347cfc3fa|nan
8b838f54-a0d5-4c18-b5cd-2326d763079c|lozenges|101a0b9d-2623-428b-0245-7f8347cfc3fa|nan
8bee640a-1841-469a-a5e6-db251d1c1ef7|erot|101a0b9d-2623-428b-0111-7f8347cfc3fa|nan
8bf345fa-9e22-4dad-9edc-4a9e2aee9120|hunter|101a0b9d-2623-428b-0141-7f8347cfc3fa|nan
8bf345fa-9e22-4dad-9edc-4a9e2aee9120|long-sleeved short belted tunic|99c93190-8634-45d5-b588-02e73e7e2c2c|nan
8bf345fa-9e22-4dad-9edc-4a9e2aee9120|tunic|101a0b9d-2623-428b-0223-7f8347cfc3fa|nan
8bf345fa-9e22-4dad-9edc-4a9e2aee9120|Armstrong 7.39|Statement|41982ed6-8ddb-4701-bd2f-e2474b708cab
8c1f9a92-ed49-4d30-913e-1e8dbe786235|Löwenstein Toilette des Pegasus|Statement|576c9db2-4395-4377-9921-dc363831d8f5
8c1f9a92-ed49-4d30-913e-1e8dbe786235|boy|101a0b9d-2623-428b-0006-7f8347cfc3fa|nan
8c1f9a92-ed49-4d30-913e-1e8dbe786235|Armstrong 9.1A-D|Statement|c30c01b2-9c7e-45ec-833b-f734e1000002
8c465cc2-0c0a-411a-8790-097b4b3ae867|erot|101a0b9d-2623-428b-0111-7f8347cfc3fa|nan
8c465cc2-0c0a-411a-8790-097b4b3ae867|Hayes 227|Statement|nan
8c97c08d-aa86-479c-bf98-8bf99d6968d4|square with circle|9b125de7-69ca-482b-a4fc-33616ff8e8f9|nan
8c97c08d-aa86-479c-bf98-8bf99d6968d4|Hayes 87|Statement|nan
8c97c08d-aa86-479c-bf98-8bf99d6968d4|medallion|101a0b9d-2623-428b-0246-7f8347cfc3fa|nan
8c97c08d-aa86-479c-bf98-8bf99d6968d4|chevron|101a0b9d-2623-428b-0233-7f8347cfc3fa|nan
8c97c08d-aa86-479c-bf98-8bf99d6968d4|Hayes 93|Statement|nan
8c97c08d-aa86-479c-bf98-8bf99d6968d4|circle with arcs and circle at center|f49491a5-0978-4e93-8379-3e4498f9b931|nan
8cfbfb35-64e0-4bc7-bfb9-eea571aee86b|man|101a0b9d-2623-428b-0003-7f8347cfc3fa|nan
8cfbfb35-64e0-4bc7-bfb9-eea571aee86b|man|101a0b9d-2623-428b-0003-7f8347cfc3fa|nan
8cfbfb35-64e0-4bc7-bfb9-eea571aee86b|Armstrong 9.9-9.10B|Statement|8abbbf61-6217-433a-9176-ba08eb819e6d
8cfbfb35-64e0-4bc7-bfb9-eea571aee86b|toga|101a0b9d-2623-428b-0222-7f8347cfc3fa|nan
8cfbfb35-64e0-4bc7-bfb9-eea571aee86b|arena|101a0b9d-2623-428b-0185-7f8347cfc3fa|nan
8cfbfb35-64e0-4bc7-bfb9-eea571aee86b|man|101a0b9d-2623-428b-0003-7f8347cfc3fa|nan
8cfbfb35-64e0-4bc7-bfb9-eea571aee86b|man|101a0b9d-2623-428b-0003-7f8347cfc3fa|nan
8cfbfb35-64e0-4bc7-bfb9-eea571aee86b|man|101a0b9d-2623-428b-0003-7f8347cfc3fa|nan
8cff66b1-29aa-45a4-8206-09076001bd43|lance|101a0b9d-2623-428b-0169-7f8347cfc3fa|nan
8d45f078-fd63-4ca5-a4bc-94c801c58c96|cross|101a0b9d-2623-428b-0241-7f8347cfc3fa|nan
8d45f078-fd63-4ca5-a4bc-94c801c58c96|Hayes 236|Statement|nan
8d45f078-fd63-4ca5-a4bc-94c801c58c96|man|101a0b9d-2623-428b-0003-7f8347cfc3fa|nan
8d45f078-fd63-4ca5-a4bc-94c801c58c96|saint|101a0b9d-2623-428b-0134-7f8347cfc3fa|nan
8d7ba213-4c61-4102-8632-b0cad31a3b8b|Chiron|101a0b9d-2623-428b-0075-7f8347cfc3fa|nan
8d7ba213-4c61-4102-8632-b0cad31a3b8b|centaur|101a0b9d-2623-428b-0073-7f8347cfc3fa|nan
8d7ba213-4c61-4102-8632-b0cad31a3b8b|Löwenstein Übergabe Achills an Chiron|Statement|f203c9a3-d163-42cc-8a9e-47c779b8c15b
8d7ba213-4c61-4102-8632-b0cad31a3b8b|Armstrong 9.3A-D|Statement|d88d0b2a-7a69-4e0b-9326-5d7744cb58fd
8d94cd2d-1550-4849-86f4-6462d1326969|blossom|a7b2c650-5e05-41ef-bb97-b3c9c26ccb16|nan
8da2885f-3257-4a7d-af95-ba0fa95e2116|cantharus|101a0b9d-2623-428b-0178-7f8347cfc3fa|nan
8dee7d4f-86b3-4479-b8f5-26fbe360649a|Armstrong 3.17|Statement|79fde16f-6bb2-44b9-8d63-5a9cea414f49
8dee7d4f-86b3-4479-b8f5-26fbe360649a|palm branch|101a0b9d-2623-428b-0065-7f8347cfc3fa|nan
8e09426b-c109-4719-9585-6711cd1ad32e|Armstrong 5.64|Statement|388a2ad3-2c6a-40fc-90d3-0b0556889c7b
8e09426b-c109-4719-9585-6711cd1ad32e|dolphin|101a0b9d-2623-428b-0020-7f8347cfc3fa|nan
8e1c9a2a-7e44-49dc-bf46-78531f2f913c|Armstrong 6.144|Statement|bdf952d1-177b-465b-9913-04011f3b8771
8e1c9a2a-7e44-49dc-bf46-78531f2f913c|bull|101a0b9d-2623-428b-0014-7f8347cfc3fa|nan
8e90df18-1803-437c-85ff-16d53df4051f|blossom|a7b2c650-5e05-41ef-bb97-b3c9c26ccb16|nan
8f020e4a-deb9-4ed5-a51f-a88ffa43033e|Hayes 42|Statement|nan
8f020e4a-deb9-4ed5-a51f-a88ffa43033e|circle line|101a0b9d-2623-428b-0236-7f8347cfc3fa|nan
8f2eda8a-3b78-4ede-929b-b1f9a66117a6|basket of fruit|101a0b9d-2623-428b-0149-7f8347cfc3fa|nan
8f2eda8a-3b78-4ede-929b-b1f9a66117a6|medallion|101a0b9d-2623-428b-0246-7f8347cfc3fa|nan
8f481bb4-3c03-4d7c-82f3-3d22e318596f|medallion|101a0b9d-2623-428b-0246-7f8347cfc3fa|nan
8f9a5723-eef8-4fd5-bdaf-d58cad3fe3f0|tree|101a0b9d-2623-428b-0070-7f8347cfc3fa|nan
8f9b9ad6-0b9d-4768-be8f-bfad32665506|man|101a0b9d-2623-428b-0003-7f8347cfc3fa|nan
8fb09c3a-d044-42c2-9c11-79b677318291|dolphin|101a0b9d-2623-428b-0020-7f8347cfc3fa|nan
8fbcaa05-292f-467d-8196-05eeb23ca8ca|soldier|101a0b9d-2623-428b-0145-7f8347cfc3fa|nan
8fbcaa05-292f-467d-8196-05eeb23ca8ca|Löwenstein Bacchus im Kampf mit einem Inder (?)|Statement|31803c57-9e7a-4bd8-b600-8ae3c43c3505
8fbcaa05-292f-467d-8196-05eeb23ca8ca|mantle|101a0b9d-2623-428b-0214-7f8347cfc3fa|nan
8fd98468-7535-41b6-aa1d-96495c7652c3|leaf|101a0b9d-2623-428b-0060-7f8347cfc3fa|nan
8fd98468-7535-41b6-aa1d-96495c7652c3|Armstrong 6.161/6.162|Statement|5cc95d56-248a-4b1b-8069-8b947c6b66dc
8fd98468-7535-41b6-aa1d-96495c7652c3|hound|101a0b9d-2623-428b-0028-7f8347cfc3fa|nan
8fe557e5-c64b-4182-90b9-c54ade52f09e|long-sleeved short belted tunic|99c93190-8634-45d5-b588-02e73e7e2c2c|nan
8fe557e5-c64b-4182-90b9-c54ade52f09e|Armstrong 7.45|Statement|883a3576-a103-4e25-a1cc-97f7c70bc84d
8fe557e5-c64b-4182-90b9-c54ade52f09e|tunic|101a0b9d-2623-428b-0223-7f8347cfc3fa|nan
8fe557e5-c64b-4182-90b9-c54ade52f09e|venator|101a0b9d-2623-428b-0146-7f8347cfc3fa|nan
8fe6d1d9-ba02-4e72-b996-7b32f5483ac9|Armstrong 8.163|Statement|39851b5f-dd3b-4468-b63a-0ccac2838db2
8fe6d1d9-ba02-4e72-b996-7b32f5483ac9|man|101a0b9d-2623-428b-0003-7f8347cfc3fa|nan
8fe8e4de-a4f5-4359-955f-2faf86743a25|lion|101a0b9d-2623-428b-0031-7f8347cfc3fa|nan
8fe8e4de-a4f5-4359-955f-2faf86743a25|Armstrong 6.41|Statement|3d923612-1c15-42d8-86b1-1a0a24ac52d6
8feb871f-70fa-4432-b40b-e4917a338b01|Minerva|101a0b9d-2623-428b-0098-7f8347cfc3fa|nan
8feb871f-70fa-4432-b40b-e4917a338b01|peplos|101a0b9d-2623-428b-0217-7f8347cfc3fa|nan
8feb871f-70fa-4432-b40b-e4917a338b01|woman|101a0b9d-2623-428b-0004-7f8347cfc3fa|nan
8feb871f-70fa-4432-b40b-e4917a338b01|Armstrong 8.42|Statement|893ab2a8-89cd-4d25-9ef8-44935a574add
8feb871f-70fa-4432-b40b-e4917a338b01|breast-band|101a0b9d-2623-428b-0206-7f8347cfc3fa|nan
9014fc14-a5e0-4a0a-adbc-4bb704a9e736|man left|101a0b9d-2623-428b-0003-7f8347cfc3fa|nan
9014fc14-a5e0-4a0a-adbc-4bb704a9e736|Armstrong 8.104|Statement|7cbe3202-baae-43c2-9453-8760d91b6739
9014fc14-a5e0-4a0a-adbc-4bb704a9e736|Löwenstein Hercules im Kampf mit Mars um die Leiche des Kyknos I|Statement|ebc066c3-bedc-458f-bdcc-c1ef81f005a5
9014fc14-a5e0-4a0a-adbc-4bb704a9e736|man right|101a0b9d-2623-428b-0003-7f8347cfc3fa|nan
9046a0a8-8ee7-4454-bd5a-3c753ec978e9|leaf|101a0b9d-2623-428b-0060-7f8347cfc3fa|nan
9046a0a8-8ee7-4454-bd5a-3c753ec978e9|palm-branch|101a0b9d-2623-428b-0065-7f8347cfc3fa|nan
9046a0a8-8ee7-4454-bd5a-3c753ec978e9|Armstrong 2.53|Statement|3fd7dcc4-0469-45a5-a562-94deb86c36b9
9046a0a8-8ee7-4454-bd5a-3c753ec978e9|Atlante 8|Statement|852ead42-537f-4910-aa96-cf6b13851b68
9079c0db-3880-42c0-aa87-5c8f5d82927a|Armstrong 3.7|Statement|525cedce-ee33-425e-81ec-429d5765f3aa
9079c0db-3880-42c0-aa87-5c8f5d82927a|palm branch|101a0b9d-2623-428b-0065-7f8347cfc3fa|nan
9144cbd5-3932-4731-bf2a-7b24b14b504c|Victoria|101a0b9d-2623-428b-0117-7f8347cfc3fa|nan
9144cbd5-3932-4731-bf2a-7b24b14b504c|palm branch|101a0b9d-2623-428b-0065-7f8347cfc3fa|nan
9144cbd5-3932-4731-bf2a-7b24b14b504c|Armstrong 8.100|Statement|607f7fc1-fef3-4923-a393-106743f57abd
9144cbd5-3932-4731-bf2a-7b24b14b504c|peplos|101a0b9d-2623-428b-0217-7f8347cfc3fa|nan
9144cbd5-3932-4731-bf2a-7b24b14b504c|human|101a0b9d-2623-428b-0002-7f8347cfc3fa|nan
9144cbd5-3932-4731-bf2a-7b24b14b504c|breast-band|101a0b9d-2623-428b-0206-7f8347cfc3fa|nan
9144cbd5-3932-4731-bf2a-7b24b14b504c|Löwenstein Victoria III|Statement|9674a0cf-3508-4be8-a570-c512a44109a1
91940169-3f65-4a91-bcf0-91f5d189e597|Hayes 24|Statement|8f3502f2-917c-453e-ac57-cba938ee715e
91940169-3f65-4a91-bcf0-91f5d189e597|circle line|101a0b9d-2623-428b-0236-7f8347cfc3fa|nan
91963863-5fe7-4210-862b-10573b73604b|strokes|c10229ef-a21b-4a53-acbe-29524904c63e|nan
91dcb001-56c4-4a69-80f3-4b33697f4c56|shrub|101a0b9d-2623-428b-0067-7f8347cfc3fa|nan
91eb15fe-6d21-4ed0-bb32-95030eee9c5f|leg|60658144-d1ce-4d38-891c-b88d567ab104|nan
9201beb4-925c-44c0-b998-6d44e8f21176|blossom|a7b2c650-5e05-41ef-bb97-b3c9c26ccb16|nan
923dbb1f-7b1d-43da-aeb7-2a2ff1620d6c|palm branch|101a0b9d-2623-428b-0065-7f8347cfc3fa|nan
923dbb1f-7b1d-43da-aeb7-2a2ff1620d6c|Hayes 5|Statement|nan
92493b76-8cbc-4ada-8635-85faea495e4c|Armstrong 6.81|Statement|e6f7b3d6-8d16-4c1d-9481-92426f01cac0
92493b76-8cbc-4ada-8635-85faea495e4c|bear|101a0b9d-2623-428b-0009-7f8347cfc3fa|nan
92de90ba-0d73-4a97-8a44-3a76517dfaa3|grapevine|101a0b9d-2623-428b-0071-7f8347cfc3fa|nan
92ed5f5a-f771-4f7f-a4de-9bdcb5289d10|ship|101a0b9d-2623-428b-0158-7f8347cfc3fa|nan
92ed5f5a-f771-4f7f-a4de-9bdcb5289d10|erots|101a0b9d-2623-428b-0111-7f8347cfc3fa|nan
92f309ad-924a-4486-9071-78a2b834f26a|bracelet|101a0b9d-2623-428b-0205-7f8347cfc3fa|nan
92f309ad-924a-4486-9071-78a2b834f26a|nymph|69c53b5b-d0ce-4175-954b-e43f300de8a1|nan
92f309ad-924a-4486-9071-78a2b834f26a|woman|101a0b9d-2623-428b-0004-7f8347cfc3fa|nan
92ff78a1-0354-41eb-86be-07d2707dbe2c|short belted tunic|101a0b9d-2623-428b-0219-7f8347cfc3fa|nan
92ff78a1-0354-41eb-86be-07d2707dbe2c|man|101a0b9d-2623-428b-0003-7f8347cfc3fa|nan
92ff78a1-0354-41eb-86be-07d2707dbe2c|tunic|101a0b9d-2623-428b-0223-7f8347cfc3fa|nan
92ff78a1-0354-41eb-86be-07d2707dbe2c|Armstrong 8.145|Statement|47d780c5-e68b-485b-a6ad-01e2435f2c33
933c0c04-01f7-42fa-ade6-a6cfa463db00|column|101a0b9d-2623-428b-0187-7f8347cfc3fa|nan
93a4a553-80c0-4cc4-9599-0e38254b7103|stone pine|101a0b9d-2623-428b-0069-7f8347cfc3fa|nan
93a4a553-80c0-4cc4-9599-0e38254b7103|Armstrong 3.26|Statement|e4f425da-397a-41d1-b01d-8750968e1ef9
93ab9c84-998c-485e-b7ca-2fc16d918148|chevron|101a0b9d-2623-428b-0233-7f8347cfc3fa|nan
93ab9c84-998c-485e-b7ca-2fc16d918148|square with circle|9b125de7-69ca-482b-a4fc-33616ff8e8f9|nan
93ab9c84-998c-485e-b7ca-2fc16d918148|medallion|101a0b9d-2623-428b-0246-7f8347cfc3fa|nan
93ab9c84-998c-485e-b7ca-2fc16d918148|circle with arcs and circle at center|f49491a5-0978-4e93-8379-3e4498f9b931|nan
93ab9c84-998c-485e-b7ca-2fc16d918148|Hayes 106|Statement|nan
93ab9c84-998c-485e-b7ca-2fc16d918148|Hayes 87|Statement|nan
93f0b49a-0b4d-4425-82c9-fc2250c46146|fish|101a0b9d-2623-428b-0022-7f8347cfc3fa|nan
94147feb-178d-44e0-9a2c-ffd0cd23c157|children|101a0b9d-2623-428b-0000-7f8347cfc3fa|nan
94147feb-178d-44e0-9a2c-ffd0cd23c157|flame|101a0b9d-2623-428b-0152-7f8347cfc3fa|nan
94147feb-178d-44e0-9a2c-ffd0cd23c157|Armstrong 8.137A|Statement|51e22c0b-bca9-4520-9ccc-04a2de200271
94147feb-178d-44e0-9a2c-ffd0cd23c157|altar|101a0b9d-2623-428b-0174-7f8347cfc3fa|nan
94488bcb-f568-4616-86d0-01c94007afb3|Armstrong 9.1A-D|Statement|c30c01b2-9c7e-45ec-833b-f734e1000002
94488bcb-f568-4616-86d0-01c94007afb3|woman|101a0b9d-2623-428b-0004-7f8347cfc3fa|nan
94488bcb-f568-4616-86d0-01c94007afb3|Löwenstein Toilette des Pegasus|Statement|576c9db2-4395-4377-9921-dc363831d8f5
94488bcb-f568-4616-86d0-01c94007afb3|nymph|69c53b5b-d0ce-4175-954b-e43f300de8a1|nan
947a6eaf-7fe3-4087-b3db-7c0c4b246d50|woman|101a0b9d-2623-428b-0004-7f8347cfc3fa|nan
947a6eaf-7fe3-4087-b3db-7c0c4b246d50|tunic|101a0b9d-2623-428b-0223-7f8347cfc3fa|nan
947a6eaf-7fe3-4087-b3db-7c0c4b246d50|Löwenstein Heilung der Blutflüssigen A|Statement|fdf39293-717a-4552-93e3-ddfc0c46e90a
947a6eaf-7fe3-4087-b3db-7c0c4b246d50|Armstrong 8.223B|Statement|d26eabe8-4b76-45f3-9d4b-5d71f743d91b
947a6eaf-7fe3-4087-b3db-7c0c4b246d50|long tunic|101a0b9d-2623-428b-0213-7f8347cfc3fa|nan
947a6eaf-7fe3-4087-b3db-7c0c4b246d50|woman with the issue of blood|101a0b9d-2623-428b-0136-7f8347cfc3fa|nan
94b86f70-09b2-4b67-85af-7bce5936faca|Leda|101a0b9d-2623-428b-0093-7f8347cfc3fa|nan
94b86f70-09b2-4b67-85af-7bce5936faca|Löwenstein Leda I|Statement|efbbf245-7287-4b5d-8561-4f3a9cddf50c
94b86f70-09b2-4b67-85af-7bce5936faca|Armstrong 8.128|Statement|7c6ae845-f0c9-44c5-a24c-5a3486e00139
